image_path,mask_path
GTA5/GTA5/images\02395.png,GTA5/GTA5/labels\02395.png
GTA5/GTA5/images\02396.png,GTA5/GTA5/labels\02396.png
GTA5/GTA5/images\02397.png,GTA5/GTA5/labels\02397.png
GTA5/GTA5/images\02398.png,GTA5/GTA5/labels\02398.png
GTA5/GTA5/images\02399.png,GTA5/GTA5/labels\02399.png
GTA5/GTA5/images\02400.png,GTA5/GTA5/labels\02400.png
GTA5/GTA5/images\02401.png,GTA5/GTA5/labels\02401.png
GTA5/GTA5/images\02402.png,GTA5/GTA5/labels\02402.png
GTA5/GTA5/images\02403.png,GTA5/GTA5/labels\02403.png
GTA5/GTA5/images\02404.png,GTA5/GTA5/labels\02404.png
GTA5/GTA5/images\02405.png,GTA5/GTA5/labels\02405.png
GTA5/GTA5/images\02406.png,GTA5/GTA5/labels\02406.png
GTA5/GTA5/images\02407.png,GTA5/GTA5/labels\02407.png
GTA5/GTA5/images\02408.png,GTA5/GTA5/labels\02408.png
GTA5/GTA5/images\02409.png,GTA5/GTA5/labels\02409.png
GTA5/GTA5/images\02410.png,GTA5/GTA5/labels\02410.png
GTA5/GTA5/images\02411.png,GTA5/GTA5/labels\02411.png
GTA5/GTA5/images\02412.png,GTA5/GTA5/labels\02412.png
GTA5/GTA5/images\02413.png,GTA5/GTA5/labels\02413.png
GTA5/GTA5/images\02414.png,GTA5/GTA5/labels\02414.png
GTA5/GTA5/images\02415.png,GTA5/GTA5/labels\02415.png
GTA5/GTA5/images\02416.png,GTA5/GTA5/labels\02416.png
GTA5/GTA5/images\02417.png,GTA5/GTA5/labels\02417.png
GTA5/GTA5/images\02418.png,GTA5/GTA5/labels\02418.png
GTA5/GTA5/images\02419.png,GTA5/GTA5/labels\02419.png
GTA5/GTA5/images\02420.png,GTA5/GTA5/labels\02420.png
GTA5/GTA5/images\02421.png,GTA5/GTA5/labels\02421.png
GTA5/GTA5/images\02422.png,GTA5/GTA5/labels\02422.png
GTA5/GTA5/images\02423.png,GTA5/GTA5/labels\02423.png
GTA5/GTA5/images\02424.png,GTA5/GTA5/labels\02424.png
GTA5/GTA5/images\02425.png,GTA5/GTA5/labels\02425.png
GTA5/GTA5/images\02426.png,GTA5/GTA5/labels\02426.png
GTA5/GTA5/images\02427.png,GTA5/GTA5/labels\02427.png
GTA5/GTA5/images\02428.png,GTA5/GTA5/labels\02428.png
GTA5/GTA5/images\02429.png,GTA5/GTA5/labels\02429.png
GTA5/GTA5/images\02430.png,GTA5/GTA5/labels\02430.png
GTA5/GTA5/images\02431.png,GTA5/GTA5/labels\02431.png
GTA5/GTA5/images\02432.png,GTA5/GTA5/labels\02432.png
GTA5/GTA5/images\02433.png,GTA5/GTA5/labels\02433.png
GTA5/GTA5/images\02434.png,GTA5/GTA5/labels\02434.png
GTA5/GTA5/images\02435.png,GTA5/GTA5/labels\02435.png
GTA5/GTA5/images\02436.png,GTA5/GTA5/labels\02436.png
GTA5/GTA5/images\02437.png,GTA5/GTA5/labels\02437.png
GTA5/GTA5/images\02438.png,GTA5/GTA5/labels\02438.png
GTA5/GTA5/images\02439.png,GTA5/GTA5/labels\02439.png
GTA5/GTA5/images\02440.png,GTA5/GTA5/labels\02440.png
GTA5/GTA5/images\02441.png,GTA5/GTA5/labels\02441.png
GTA5/GTA5/images\02442.png,GTA5/GTA5/labels\02442.png
GTA5/GTA5/images\02443.png,GTA5/GTA5/labels\02443.png
GTA5/GTA5/images\02444.png,GTA5/GTA5/labels\02444.png
GTA5/GTA5/images\02445.png,GTA5/GTA5/labels\02445.png
GTA5/GTA5/images\02446.png,GTA5/GTA5/labels\02446.png
GTA5/GTA5/images\02447.png,GTA5/GTA5/labels\02447.png
GTA5/GTA5/images\02448.png,GTA5/GTA5/labels\02448.png
GTA5/GTA5/images\02449.png,GTA5/GTA5/labels\02449.png
GTA5/GTA5/images\02450.png,GTA5/GTA5/labels\02450.png
GTA5/GTA5/images\02451.png,GTA5/GTA5/labels\02451.png
GTA5/GTA5/images\02452.png,GTA5/GTA5/labels\02452.png
GTA5/GTA5/images\02453.png,GTA5/GTA5/labels\02453.png
GTA5/GTA5/images\02454.png,GTA5/GTA5/labels\02454.png
GTA5/GTA5/images\02455.png,GTA5/GTA5/labels\02455.png
GTA5/GTA5/images\02456.png,GTA5/GTA5/labels\02456.png
GTA5/GTA5/images\02457.png,GTA5/GTA5/labels\02457.png
GTA5/GTA5/images\02458.png,GTA5/GTA5/labels\02458.png
GTA5/GTA5/images\02459.png,GTA5/GTA5/labels\02459.png
GTA5/GTA5/images\02460.png,GTA5/GTA5/labels\02460.png
GTA5/GTA5/images\02461.png,GTA5/GTA5/labels\02461.png
GTA5/GTA5/images\02462.png,GTA5/GTA5/labels\02462.png
GTA5/GTA5/images\02463.png,GTA5/GTA5/labels\02463.png
GTA5/GTA5/images\02464.png,GTA5/GTA5/labels\02464.png
GTA5/GTA5/images\02465.png,GTA5/GTA5/labels\02465.png
GTA5/GTA5/images\02466.png,GTA5/GTA5/labels\02466.png
GTA5/GTA5/images\02467.png,GTA5/GTA5/labels\02467.png
GTA5/GTA5/images\02468.png,GTA5/GTA5/labels\02468.png
GTA5/GTA5/images\02469.png,GTA5/GTA5/labels\02469.png
GTA5/GTA5/images\02470.png,GTA5/GTA5/labels\02470.png
GTA5/GTA5/images\02471.png,GTA5/GTA5/labels\02471.png
GTA5/GTA5/images\02472.png,GTA5/GTA5/labels\02472.png
GTA5/GTA5/images\02473.png,GTA5/GTA5/labels\02473.png
GTA5/GTA5/images\02474.png,GTA5/GTA5/labels\02474.png
GTA5/GTA5/images\02475.png,GTA5/GTA5/labels\02475.png
GTA5/GTA5/images\02476.png,GTA5/GTA5/labels\02476.png
GTA5/GTA5/images\02477.png,GTA5/GTA5/labels\02477.png
GTA5/GTA5/images\02478.png,GTA5/GTA5/labels\02478.png
GTA5/GTA5/images\02479.png,GTA5/GTA5/labels\02479.png
GTA5/GTA5/images\02480.png,GTA5/GTA5/labels\02480.png
GTA5/GTA5/images\02481.png,GTA5/GTA5/labels\02481.png
GTA5/GTA5/images\02482.png,GTA5/GTA5/labels\02482.png
GTA5/GTA5/images\02483.png,GTA5/GTA5/labels\02483.png
GTA5/GTA5/images\02484.png,GTA5/GTA5/labels\02484.png
GTA5/GTA5/images\02485.png,GTA5/GTA5/labels\02485.png
GTA5/GTA5/images\02486.png,GTA5/GTA5/labels\02486.png
GTA5/GTA5/images\02487.png,GTA5/GTA5/labels\02487.png
GTA5/GTA5/images\02488.png,GTA5/GTA5/labels\02488.png
GTA5/GTA5/images\02489.png,GTA5/GTA5/labels\02489.png
GTA5/GTA5/images\02490.png,GTA5/GTA5/labels\02490.png
GTA5/GTA5/images\02491.png,GTA5/GTA5/labels\02491.png
GTA5/GTA5/images\02492.png,GTA5/GTA5/labels\02492.png
GTA5/GTA5/images\02493.png,GTA5/GTA5/labels\02493.png
GTA5/GTA5/images\02494.png,GTA5/GTA5/labels\02494.png
GTA5/GTA5/images\02495.png,GTA5/GTA5/labels\02495.png
GTA5/GTA5/images\02496.png,GTA5/GTA5/labels\02496.png
GTA5/GTA5/images\02497.png,GTA5/GTA5/labels\02497.png
GTA5/GTA5/images\02498.png,GTA5/GTA5/labels\02498.png
GTA5/GTA5/images\02499.png,GTA5/GTA5/labels\02499.png
GTA5/GTA5/images\02500.png,GTA5/GTA5/labels\02500.png
